step,time_s,KE_J,PE_J,Etot_J,T_kin_K,P_Pa,Uext_J
4120,4.120000000e-09,4.133072547e-16,-6.386540060e-22,4.127886188e-16,9.978574199e+03,2.755379551e-07,-5.179971804e-19
4130,4.130000000e-09,4.133056399e-16,-6.382872048e-22,4.127888314e-16,9.978535213e+03,2.755368787e-07,-5.161701746e-19
4140,4.140000000e-09,4.133024568e-16,-6.645111897e-22,4.127884431e-16,9.978458363e+03,2.755347479e-07,-5.133491847e-19
4150,4.150000000e-09,4.133034765e-16,-7.683703975e-22,4.127887979e-16,9.978482981e+03,2.755353943e-07,-5.139101802e-19
4160,4.160000000e-09,4.133060304e-16,-7.780935366e-22,4.127886103e-16,9.978544641e+03,2.755370928e-07,-5.166420044e-19
4170,4.170000000e-09,4.133070231e-16,-8.714982771e-22,4.127893336e-16,9.978568609e+03,2.755377310e-07,-5.168179859e-19
4180,4.180000000e-09,4.133007991e-16,-8.352005782e-22,4.127889007e-16,9.978418341e+03,2.755335870e-07,-5.110632120e-19
4190,4.190000000e-09,4.133062346e-16,-7.474298302e-22,4.127885803e-16,9.978549570e+03,2.755372310e-07,-5.169068404e-19
4200,4.200000000e-09,4.133078603e-16,-7.635800028e-22,4.127892476e-16,9.978588821e+03,2.755383175e-07,-5.178491157e-19
4210,4.210000000e-09,4.133023954e-16,-7.388358318e-22,4.127890253e-16,9.978456881e+03,2.755346809e-07,-5.126313118e-19
4220,4.220000000e-09,4.133034235e-16,-8.301358468e-22,4.127885981e-16,9.978481702e+03,2.755353369e-07,-5.139952733e-19
4230,4.230000000e-09,4.133067367e-16,-7.008172693e-22,4.127889500e-16,9.978561693e+03,2.755375833e-07,-5.170859068e-19
4240,4.240000000e-09,4.133043602e-16,-7.855242950e-22,4.127890877e-16,9.978504317e+03,2.755359764e-07,-5.144870158e-19
4250,4.250000000e-09,4.133024588e-16,-8.096552510e-22,4.127888870e-16,9.978458410e+03,2.755347016e-07,-5.127620886e-19
4260,4.260000000e-09,4.133042584e-16,-8.402855426e-22,4.127887208e-16,9.978501859e+03,2.755358904e-07,-5.146972935e-19
4270,4.270000000e-09,4.133062285e-16,-7.783123391e-22,4.127887069e-16,9.978549423e+03,2.755372235e-07,-5.167432220e-19
4280,4.280000000e-09,4.133037600e-16,-7.532496836e-22,4.127891701e-16,9.978489826e+03,2.755355860e-07,-5.138366374e-19
4290,4.290000000e-09,4.133019992e-16,-8.268480078e-22,4.127888285e-16,9.978447314e+03,2.755343884e-07,-5.123438446e-19
4300,4.300000000e-09,4.133052888e-16,-8.212641383e-22,4.127887971e-16,9.978526737e+03,2.755365826e-07,-5.156704671e-19
4310,4.310000000e-09,4.133069883e-16,-8.072703901e-22,4.127890153e-16,9.978567768e+03,2.755377202e-07,-5.171657425e-19
4320,4.320000000e-09,4.133013340e-16,-8.951599260e-22,4.127891120e-16,9.978431256e+03,2.755339234e-07,-5.113268992e-19
4330,4.330000000e-09,4.133032220e-16,-8.627313775e-22,4.127886658e-16,9.978476836e+03,2.755351904e-07,-5.136934529e-19
4340,4.340000000e-09,4.133076196e-16,-8.764588903e-22,4.127889441e-16,9.978583010e+03,2.755381176e-07,-5.177990889e-19
4350,4.350000000e-09,4.133053192e-16,-8.680810432e-22,4.127891408e-16,9.978527470e+03,2.755365866e-07,-5.153103581e-19
4360,4.360000000e-09,4.133014412e-16,-9.175100958e-22,4.127889315e-16,9.978433842e+03,2.755339847e-07,-5.115921172e-19
4370,4.370000000e-09,4.133062729e-16,-1.026492617e-21,4.127885864e-16,9.978550495e+03,2.755371710e-07,-5.166599561e-19
4380,4.380000000e-09,4.133078551e-16,-1.066192050e-21,4.127892511e-16,9.978588694e+03,2.755382120e-07,-5.175377334e-19
4390,4.390000000e-09,4.133014257e-16,-1.104155445e-21,4.127892557e-16,9.978433468e+03,2.755339194e-07,-5.110658607e-19
4400,4.400000000e-09,4.133012965e-16,-1.034778078e-21,4.127889465e-16,9.978430349e+03,2.755338507e-07,-5.113151866e-19
4410,4.410000000e-09,4.133061304e-16,-1.063942089e-21,4.127889349e-16,9.978547055e+03,2.755370625e-07,-5.161315498e-19
4420,4.420000000e-09,4.133036323e-16,-1.099240476e-21,4.127895417e-16,9.978486744e+03,2.755353869e-07,-5.129913862e-19
4430,4.430000000e-09,4.132972884e-16,-1.056291587e-21,4.127890521e-16,9.978333581e+03,2.755311722e-07,-5.071800300e-19
4440,4.440000000e-09,4.133028468e-16,-1.037151221e-21,4.127888355e-16,9.978467778e+03,2.755348727e-07,-5.129741669e-19
4450,4.450000000e-09,4.133035258e-16,-1.055910627e-21,4.127892754e-16,9.978484171e+03,2.755353279e-07,-5.131944137e-19
4460,4.460000000e-09,4.132984229e-16,-1.054189615e-21,4.127892788e-16,9.978360972e+03,2.755319276e-07,-5.080899660e-19
4470,4.470000000e-09,4.132963100e-16,-1.046343659e-21,4.127889581e-16,9.978309960e+03,2.755305212e-07,-5.063055872e-19
4480,4.480000000e-09,4.133017253e-16,-1.101701518e-21,4.127888645e-16,9.978440703e+03,2.755341136e-07,-5.117591641e-19
4490,4.490000000e-09,4.132992565e-16,-1.087440006e-21,4.127893842e-16,9.978381097e+03,2.755324729e-07,-5.087848788e-19
4500,4.500000000e-09,4.132937003e-16,-1.046877325e-21,4.127891323e-16,9.978246952e+03,2.755287830e-07,-5.035210485e-19
4510,4.510000000e-09,4.132960206e-16,-9.776713222e-22,4.127889099e-16,9.978302971e+03,2.755303514e-07,-5.061330232e-19
4520,4.520000000e-09,4.132995366e-16,-9.065173168e-22,4.127891310e-16,9.978387859e+03,2.755327192e-07,-5.094990450e-19
4530,4.530000000e-09,4.132937749e-16,-8.152192062e-22,4.127894774e-16,9.978248754e+03,2.755289075e-07,-5.034823007e-19
4540,4.540000000e-09,4.132910992e-16,-7.956315146e-22,4.127886993e-16,9.978184153e+03,2.755271279e-07,-5.016042793e-19
4550,4.550000000e-09,4.132976120e-16,-7.416339358e-22,4.127888120e-16,9.978341392e+03,2.755314801e-07,-5.080583556e-19
4560,4.560000000e-09,4.132940526e-16,-8.269564359e-22,4.127891424e-16,9.978255458e+03,2.755290902e-07,-5.040832321e-19
4570,4.570000000e-09,4.132911820e-16,-8.255127855e-22,4.127890098e-16,9.978186152e+03,2.755271772e-07,-5.013466760e-19
4580,4.580000000e-09,4.132919356e-16,-8.391097915e-22,4.127887299e-16,9.978204348e+03,2.755276750e-07,-5.023666163e-19
4590,4.590000000e-09,4.132956126e-16,-8.429031941e-22,4.127888567e-16,9.978293120e+03,2.755301251e-07,-5.059129685e-19
4600,4.600000000e-09,4.132916563e-16,-8.439481099e-22,4.127891643e-16,9.978197605e+03,2.755274896e-07,-5.016480516e-19
4610,4.610000000e-09,4.132898910e-16,-7.697617802e-22,4.127887797e-16,9.978154984e+03,2.755263354e-07,-5.003415773e-19
4620,4.620000000e-09,4.132930508e-16,-7.107337851e-22,4.127886056e-16,9.978231272e+03,2.755284609e-07,-5.037344792e-19
4630,4.630000000e-09,4.132934555e-16,-7.124143147e-22,4.127891069e-16,9.978241043e+03,2.755287310e-07,-5.036362405e-19
4640,4.640000000e-09,4.132900331e-16,-7.423670019e-22,4.127889170e-16,9.978158414e+03,2.755264469e-07,-5.003737347e-19
4650,4.650000000e-09,4.132904240e-16,-6.559790410e-22,4.127887157e-16,9.978167853e+03,2.755267281e-07,-5.010522985e-19
4660,4.660000000e-09,4.132927546e-16,-6.282998137e-22,4.127884827e-16,9.978224121e+03,2.755282914e-07,-5.036436728e-19
4670,4.670000000e-09,4.132929813e-16,-6.666615308e-22,4.127888344e-16,9.978229594e+03,2.755284313e-07,-5.034803012e-19
4680,4.680000000e-09,4.132884033e-16,-7.313990738e-22,4.127885662e-16,9.978119065e+03,2.755253601e-07,-4.991056500e-19
4690,4.690000000e-09,4.132908896e-16,-7.294753629e-22,4.127883902e-16,9.978179092e+03,2.755270161e-07,-5.017698722e-19
4700,4.700000000e-09,4.132951424e-16,-6.587421768e-22,4.127885770e-16,9.978281769e+03,2.755298742e-07,-5.059065888e-19
4710,4.710000000e-09,4.132897085e-16,-5.815629946e-22,4.127888322e-16,9.978150578e+03,2.755262765e-07,-5.002947238e-19
4720,4.720000000e-09,4.132898815e-16,-6.530844291e-22,4.127881495e-16,9.978154753e+03,2.755263691e-07,-5.010788688e-19
4730,4.730000000e-09,4.132942047e-16,-6.469874925e-22,4.127884534e-16,9.978259130e+03,2.755292523e-07,-5.051042760e-19
4740,4.740000000e-09,4.132937178e-16,-6.008757907e-22,4.127886911e-16,9.978247375e+03,2.755289425e-07,-5.044257878e-19
4750,4.750000000e-09,4.132908817e-16,-6.500134088e-22,4.127884770e-16,9.978178903e+03,2.755270368e-07,-5.017547075e-19
4760,4.760000000e-09,4.132920934e-16,-7.236462385e-22,4.127882196e-16,9.978208157e+03,2.755278213e-07,-5.031501563e-19
4770,4.770000000e-09,4.132958503e-16,-6.964670881e-22,4.127881317e-16,9.978298859e+03,2.755303338e-07,-5.070221183e-19
4780,4.780000000e-09,4.132942659e-16,-7.083479400e-22,4.127887455e-16,9.978260609e+03,2.755292739e-07,-5.048120929e-19
4790,4.790000000e-09,4.132911606e-16,-7.081208129e-22,4.127882508e-16,9.978185635e+03,2.755272036e-07,-5.022016869e-19
4800,4.800000000e-09,4.132959616e-16,-7.069595816e-22,4.127882238e-16,9.978301547e+03,2.755304048e-07,-5.070308318e-19
4810,4.810000000e-09,4.132974815e-16,-7.020604754e-22,4.127884676e-16,9.978338242e+03,2.755314212e-07,-5.083118428e-19
4820,4.820000000e-09,4.132939686e-16,-7.049253470e-22,4.127884370e-16,9.978253429e+03,2.755290770e-07,-5.048266450e-19
4830,4.830000000e-09,4.132948169e-16,-7.662143630e-22,4.127879998e-16,9.978273911e+03,2.755296227e-07,-5.060509446e-19
4840,4.840000000e-09,4.132996268e-16,-8.079380257e-22,4.127882072e-16,9.978390036e+03,2.755328169e-07,-5.106115993e-19
4850,4.850000000e-09,4.132980920e-16,-7.322075950e-22,4.127883455e-16,9.978352981e+03,2.755318171e-07,-5.090142442e-19
4860,4.860000000e-09,4.132956507e-16,-7.412288214e-22,4.127881233e-16,9.978294042e+03,2.755301866e-07,-5.067861636e-19
4870,4.870000000e-09,4.132994908e-16,-7.540093173e-22,4.127879468e-16,9.978386753e+03,2.755327414e-07,-5.107899941e-19
4880,4.880000000e-09,4.133012014e-16,-6.708935906e-22,4.127881151e-16,9.978428054e+03,2.755339093e-07,-5.124154727e-19
4890,4.890000000e-09,4.132986560e-16,-6.176852412e-22,4.127881101e-16,9.978366598e+03,2.755322283e-07,-5.099281603e-19
4900,4.900000000e-09,4.132984467e-16,-6.965522894e-22,4.127878524e-16,9.978361546e+03,2.755320632e-07,-5.098977279e-19
4910,4.910000000e-09,4.133029364e-16,-7.048519763e-22,4.127878687e-16,9.978469942e+03,2.755350547e-07,-5.143628739e-19
4920,4.920000000e-09,4.133018017e-16,-7.392098881e-22,4.127882493e-16,9.978442547e+03,2.755342884e-07,-5.128132351e-19
4930,4.930000000e-09,4.132997945e-16,-7.295484587e-22,4.127879425e-16,9.978394087e+03,2.755329531e-07,-5.111224424e-19
4940,4.940000000e-09,4.133023887e-16,-7.000307867e-22,4.127876719e-16,9.978456719e+03,2.755346924e-07,-5.140168249e-19
4950,4.950000000e-09,4.133043436e-16,-7.564860661e-22,4.127877990e-16,9.978503917e+03,2.755359887e-07,-5.157880920e-19
4960,4.960000000e-09,4.133035446e-16,-7.448008870e-22,4.127879897e-16,9.978484627e+03,2.755354487e-07,-5.148101678e-19
4970,4.970000000e-09,4.133020796e-16,-7.134704713e-22,4.127875652e-16,9.978449255e+03,2.755344819e-07,-5.138009165e-19
4980,4.980000000e-09,4.133054420e-16,-7.056670978e-22,4.127874556e-16,9.978530436e+03,2.755367266e-07,-5.172807695e-19
4990,4.990000000e-09,4.133073314e-16,-7.771618731e-22,4.127880389e-16,9.978576051e+03,2.755379645e-07,-5.185153082e-19
5000,5.000000000e-09,4.133047177e-16,-8.202893671e-22,4.127879046e-16,9.978512949e+03,2.755362096e-07,-5.159928500e-19
5010,5.010000000e-09,4.133054103e-16,-8.438359780e-22,4.127876884e-16,9.978529670e+03,2.755366640e-07,-5.168780349e-19
5020,5.020000000e-09,4.133102878e-16,-8.607830799e-22,4.127876420e-16,9.978647429e+03,2.755399081e-07,-5.217850050e-19
5030,5.030000000e-09,4.133087318e-16,-8.194842175e-22,4.127882867e-16,9.978609862e+03,2.755388830e-07,-5.196256266e-19
5040,5.040000000e-09,4.133071387e-16,-7.891888781e-22,4.127882277e-16,9.978571398e+03,2.755378305e-07,-5.181218001e-19
5050,5.050000000e-09,4.133101713e-16,-7.406638108e-22,4.127877321e-16,9.978644616e+03,2.755398676e-07,-5.216985063e-19
5060,5.060000000e-09,4.133135585e-16,-7.090557293e-22,4.127883073e-16,9.978726392e+03,2.755421362e-07,-5.245421324e-19
5070,5.070000000e-09,4.133097567e-16,-6.536708145e-22,4.127882162e-16,9.978634606e+03,2.755396198e-07,-5.208868047e-19
5080,5.080000000e-09,4.133111778e-16,-6.325912458e-22,4.127879582e-16,9.978668915e+03,2.755405811e-07,-5.225869415e-19
5090,5.090000000e-09,4.133158489e-16,-5.938820255e-22,4.127880333e-16,9.978781692e+03,2.755437007e-07,-5.272217958e-19
5100,5.100000000e-09,4.133157603e-16,-6.375085842e-22,4.127884967e-16,9.978779552e+03,2.755436277e-07,-5.266260555e-19
5110,5.110000000e-09,4.133136348e-16,-6.937143718e-22,4.127882878e-16,9.978728235e+03,2.755421930e-07,-5.246532988e-19
5120,5.120000000e-09,4.133178962e-16,-7.129096111e-22,4.127879581e-16,9.978831121e+03,2.755450282e-07,-5.292251832e-19
5130,5.130000000e-09,4.133200516e-16,-7.061103019e-22,4.127883822e-16,9.978883159e+03,2.755464698e-07,-5.309633014e-19
5140,5.140000000e-09,4.133192513e-16,-7.287236629e-22,4.127882521e-16,9.978863836e+03,2.755459265e-07,-5.302705073e-19
5150,5.150000000e-09,4.133193188e-16,-7.257456711e-22,4.127885203e-16,9.978865466e+03,2.755459713e-07,-5.300727275e-19
5160,5.160000000e-09,4.133228218e-16,-5.986227173e-22,4.127882087e-16,9.978950039e+03,2.755483466e-07,-5.340144746e-19
5170,5.170000000e-09,4.133265537e-16,-5.795600930e-22,4.127885899e-16,9.979040140e+03,2.755508413e-07,-5.373841905e-19
5180,5.180000000e-09,4.133219595e-16,-6.565011227e-22,4.127885205e-16,9.978929221e+03,2.755477536e-07,-5.327824754e-19
5190,5.190000000e-09,4.133265135e-16,-7.154358766e-22,4.127879685e-16,9.979039168e+03,2.755507705e-07,-5.378294872e-19
5200,5.200000000e-09,4.133302007e-16,-7.259266761e-22,4.127883305e-16,9.979128190e+03,2.755532263e-07,-5.411443008e-19
5210,5.210000000e-09,4.133285635e-16,-6.919754037e-22,4.127886125e-16,9.979088664e+03,2.755521454e-07,-5.392590572e-19
5220,5.220000000e-09,4.133292954e-16,-6.971546900e-22,4.127884443e-16,9.979106334e+03,2.755526311e-07,-5.401540125e-19
5230,5.230000000e-09,4.133326452e-16,-7.014317148e-22,4.127882645e-16,9.979187208e+03,2.755548630e-07,-5.436793048e-19
5240,5.240000000e-09,4.133354574e-16,-6.807117216e-22,4.127883986e-16,9.979255105e+03,2.755567457e-07,-5.463781684e-19
5250,5.250000000e-09,4.133337323e-16,-7.595934394e-22,4.127886918e-16,9.979213455e+03,2.755555710e-07,-5.442809586e-19
5260,5.260000000e-09,4.133347160e-16,-8.124245657e-22,4.127884422e-16,9.979237204e+03,2.755562094e-07,-5.454613527e-19
5270,5.270000000e-09,4.133394434e-16,-8.899003499e-22,4.127883616e-16,9.979351338e+03,2.755593588e-07,-5.501918849e-19
5280,5.280000000e-09,4.133388755e-16,-7.261759066e-22,4.127887758e-16,9.979337628e+03,2.755590091e-07,-5.493735497e-19
5290,5.290000000e-09,4.133359281e-16,-7.049187305e-22,4.127883846e-16,9.979266468e+03,2.755570502e-07,-5.468385415e-19
5300,5.300000000e-09,4.133420913e-16,-7.544098096e-22,4.127882866e-16,9.979415269e+03,2.755611428e-07,-5.530503429e-19
5310,5.310000000e-09,4.133447214e-16,-7.547402060e-22,4.127885287e-16,9.979478766e+03,2.755628962e-07,-5.554378930e-19
5320,5.320000000e-09,4.133427970e-16,-7.412588175e-22,4.127889473e-16,9.979432306e+03,2.755616174e-07,-5.531084441e-19
5330,5.330000000e-09,4.133447526e-16,-8.103496061e-22,4.127883915e-16,9.979479519e+03,2.755628986e-07,-5.555507164e-19
5340,5.340000000e-09,4.133494602e-16,-8.448002599e-22,4.127887369e-16,9.979593176e+03,2.755660257e-07,-5.598784949e-19
5350,5.350000000e-09,4.133500744e-16,-8.530504193e-22,4.127888652e-16,9.979608005e+03,2.755664325e-07,-5.603561726e-19
5360,5.360000000e-09,4.133485571e-16,-9.051979322e-22,4.127888769e-16,9.979571374e+03,2.755654040e-07,-5.587750388e-19
5370,5.370000000e-09,4.133528257e-16,-9.891064495e-22,4.127885902e-16,9.979674431e+03,2.755682252e-07,-5.632463843e-19
5380,5.380000000e-09,4.133561370e-16,-8.707697826e-22,4.127888482e-16,9.979754376e+03,2.755704680e-07,-5.664180580e-19
5390,5.390000000e-09,4.133554876e-16,-8.625889498e-22,4.127888758e-16,9.979738698e+03,2.755700391e-07,-5.657491651e-19
5400,5.400000000e-09,4.133566337e-16,-9.172100713e-22,4.127886552e-16,9.979766367e+03,2.755707904e-07,-5.670612550e-19
5410,5.410000000e-09,4.133603573e-16,-8.089900940e-22,4.127884693e-16,9.979856267e+03,2.755733026e-07,-5.710789748e-19
5420,5.420000000e-09,4.133628376e-16,-9.050883565e-22,4.127888943e-16,9.979916151e+03,2.755749403e-07,-5.730382543e-19
5430,5.430000000e-09,4.133629253e-16,-9.342858309e-22,4.127888067e-16,9.979918268e+03,2.755749852e-07,-5.731842927e-19
5440,5.440000000e-09,4.133640850e-16,-8.373824750e-22,4.127889219e-16,9.979946267e+03,2.755757802e-07,-5.743257018e-19
5450,5.450000000e-09,4.133681953e-16,-7.544611722e-22,4.127888755e-16,9.980045504e+03,2.755785466e-07,-5.785653791e-19
5460,5.460000000e-09,4.133709449e-16,-8.420337615e-22,4.127892289e-16,9.980111886e+03,2.755803573e-07,-5.808739761e-19
5470,5.470000000e-09,4.133682347e-16,-7.724670349e-22,4.127891966e-16,9.980046453e+03,2.755785675e-07,-5.782656404e-19
5480,5.480000000e-09,4.133732111e-16,-7.440143052e-22,4.127889853e-16,9.980166599e+03,2.755818976e-07,-5.834817077e-19
5490,5.490000000e-09,4.133769043e-16,-6.436177448e-22,4.127891103e-16,9.980255766e+03,2.755843886e-07,-5.871503335e-19
5500,5.500000000e-09,4.133759736e-16,-6.256559747e-22,4.127891900e-16,9.980233296e+03,2.755837743e-07,-5.861578932e-19
5510,5.510000000e-09,4.133761452e-16,-5.701214770e-22,4.127889264e-16,9.980237438e+03,2.755839068e-07,-5.866486065e-19
5520,5.520000000e-09,4.133819619e-16,-5.623093131e-22,4.127888093e-16,9.980377873e+03,2.755877873e-07,-5.925902976e-19
5530,5.530000000e-09,4.133838069e-16,-5.425119997e-22,4.127891288e-16,9.980422418e+03,2.755890240e-07,-5.941355983e-19
5540,5.540000000e-09,4.133825362e-16,-5.126227531e-22,4.127890058e-16,9.980391739e+03,2.755881875e-07,-5.930177521e-19
5550,5.550000000e-09,4.133852346e-16,-4.380081299e-22,4.127889536e-16,9.980456887e+03,2.755900100e-07,-5.958429767e-19
5560,5.560000000e-09,4.133908696e-16,-5.249083053e-22,4.127889940e-16,9.980592935e+03,2.755937392e-07,-6.013507305e-19
5570,5.570000000e-09,4.133902648e-16,-5.308636412e-22,4.127893280e-16,9.980578333e+03,2.755933341e-07,-6.004059333e-19
5580,5.580000000e-09,4.133879096e-16,-4.860661102e-22,4.127888775e-16,9.980521469e+03,2.755917788e-07,-5.985460095e-19
5590,5.590000000e-09,4.133942237e-16,-4.962266808e-22,4.127886622e-16,9.980673912e+03,2.755959850e-07,-6.050651953e-19
5600,5.600000000e-09,4.133956321e-16,-4.149615306e-22,4.127891810e-16,9.980707916e+03,2.755969496e-07,-6.060361284e-19
5610,5.610000000e-09,4.133923657e-16,-3.465684089e-22,4.127892794e-16,9.980629054e+03,2.755947940e-07,-6.027397633e-19
5620,5.620000000e-09,4.133948344e-16,-3.621432121e-22,4.127886114e-16,9.980688656e+03,2.755964341e-07,-6.058608257e-19
5630,5.630000000e-09,4.134007658e-16,-3.064615855e-22,4.127885681e-16,9.980831861e+03,2.756004072e-07,-6.118912509e-19
5640,5.640000000e-09,4.133982350e-16,-2.522857109e-22,4.127888771e-16,9.980770759e+03,2.755987382e-07,-6.091056300e-19
5650,5.650000000e-09,4.133969773e-16,-2.293562849e-22,4.127885405e-16,9.980740394e+03,2.755979070e-07,-6.082074761e-19
5660,5.660000000e-09,4.134028339e-16,-2.880334435e-22,4.127883774e-16,9.980881792e+03,2.756017910e-07,-6.141684772e-19
5670,5.670000000e-09,4.134057350e-16,-2.965704577e-22,4.127888833e-16,9.980951833e+03,2.756037231e-07,-6.165551595e-19
5680,5.680000000e-09,4.134008299e-16,-2.763885786e-22,4.127884212e-16,9.980833408e+03,2.756004570e-07,-6.121322882e-19
5690,5.690000000e-09,4.134057325e-16,-3.210658527e-22,4.127881200e-16,9.980951773e+03,2.756037117e-07,-6.172914016e-19
5700,5.700000000e-09,4.134088747e-16,-3.225141760e-22,4.127882222e-16,9.981027634e+03,2.756058070e-07,-6.203299137e-19
5710,5.710000000e-09,4.134084377e-16,-1.513735333e-22,4.127887592e-16,9.981017085e+03,2.756055647e-07,-6.195271148e-19
5720,5.720000000e-09,4.134080730e-16,-9.527377299e-23,4.127885761e-16,9.981008280e+03,2.756052928e-07,-6.194016306e-19
5730,5.730000000e-09,4.134114620e-16,-1.790825167e-22,4.127885061e-16,9.981090101e+03,2.756075748e-07,-6.227768785e-19
5740,5.740000000e-09,4.134139825e-16,-1.737867118e-22,4.127887765e-16,9.981150955e+03,2.756092605e-07,-6.250322076e-19
5750,5.750000000e-09,4.134137803e-16,-1.002436181e-22,4.127888097e-16,9.981146073e+03,2.756091488e-07,-6.248704202e-19
5760,5.760000000e-09,4.134131637e-16,-1.909786623e-22,4.127884235e-16,9.981131185e+03,2.756087109e-07,-6.245491707e-19
5770,5.770000000e-09,4.134188993e-16,-2.961291832e-22,4.127884141e-16,9.981269662e+03,2.756125031e-07,-6.301890698e-19
5780,5.780000000e-09,4.134194655e-16,-2.487421305e-22,4.127890961e-16,9.981283332e+03,2.756128940e-07,-6.301207245e-19
5790,5.790000000e-09,4.134171843e-16,-2.507139010e-22,4.127885381e-16,9.981228257e+03,2.756113722e-07,-6.283955086e-19
5800,5.800000000e-09,4.134212599e-16,-3.160266855e-22,4.127884670e-16,9.981326653e+03,2.756140683e-07,-6.324768377e-19
5810,5.810000000e-09,4.134249060e-16,-2.235933240e-22,4.127885671e-16,9.981414681e+03,2.756165264e-07,-6.361152139e-19
5820,5.820000000e-09,4.134235103e-16,-3.424423298e-22,4.127886211e-16,9.981380987e+03,2.756155796e-07,-6.345468108e-19
5830,5.830000000e-09,4.134229506e-16,-2.852799941e-22,4.127881706e-16,9.981367474e+03,2.756152053e-07,-6.344947838e-19
5840,5.840000000e-09,4.134281765e-16,-2.730449375e-22,4.127884389e-16,9.981493644e+03,2.756186931e-07,-6.394646223e-19
5850,5.850000000e-09,4.134273236e-16,-2.932196168e-22,4.127887474e-16,9.981473052e+03,2.756181181e-07,-6.382829777e-19
5860,5.860000000e-09,4.134229394e-16,-2.767167249e-22,4.127886146e-16,9.981367202e+03,2.756152007e-07,-6.340480795e-19
5870,5.870000000e-09,4.134245209e-16,-2.823435618e-22,4.127886006e-16,9.981405385e+03,2.756162532e-07,-6.356379791e-19
5880,5.880000000e-09,4.134274824e-16,-2.843967573e-22,4.127886134e-16,9.981476886e+03,2.756182267e-07,-6.385846644e-19
5890,5.890000000e-09,4.134248977e-16,-2.982116184e-22,4.127887721e-16,9.981414482e+03,2.756164990e-07,-6.358273752e-19
5900,5.900000000e-09,4.134220566e-16,-2.850018521e-22,4.127886382e-16,9.981345889e+03,2.756146093e-07,-6.331333450e-19
5910,5.910000000e-09,4.134261922e-16,-2.897003950e-22,4.127884125e-16,9.981445736e+03,2.756173650e-07,-6.374899852e-19
5920,5.920000000e-09,4.134255542e-16,-2.618837136e-22,4.127887093e-16,9.981430333e+03,2.756169488e-07,-6.365830838e-19
5930,5.930000000e-09,4.134233185e-16,-2.623988409e-22,4.127887683e-16,9.981376356e+03,2.756154583e-07,-6.342878087e-19
5940,5.940000000e-09,4.134230423e-16,-3.516326015e-22,4.127883792e-16,9.981369686e+03,2.756152523e-07,-6.343114492e-19
5950,5.950000000e-09,4.134262063e-16,-2.725015219e-22,4.127884232e-16,9.981446075e+03,2.756173800e-07,-6.375105834e-19
5960,5.960000000e-09,4.134261601e-16,-3.117502435e-22,4.127889642e-16,9.981444960e+03,2.756173362e-07,-6.368841318e-19
5970,5.970000000e-09,4.134220600e-16,-3.331175375e-22,4.127885467e-16,9.981345971e+03,2.756145959e-07,-6.331802035e-19
5980,5.980000000e-09,4.134249556e-16,-2.852162737e-22,4.127879564e-16,9.981415879e+03,2.756165417e-07,-6.367139160e-19
5990,5.990000000e-09,4.134267860e-16,-2.677366499e-22,4.127885629e-16,9.981460072e+03,2.756177677e-07,-6.379553865e-19
6000,6.000000000e-09,4.134226576e-16,-2.719012649e-22,4.127885258e-16,9.981360399e+03,2.756150130e-07,-6.338599056e-19
6010,6.010000000e-09,4.134232324e-16,-3.174835962e-22,4.127884627e-16,9.981374276e+03,2.756153824e-07,-6.344522105e-19
6020,6.020000000e-09,4.134259275e-16,-3.265371672e-22,4.127882895e-16,9.981439345e+03,2.756171762e-07,-6.373115297e-19
6030,6.030000000e-09,4.134263535e-16,-3.192356859e-22,4.127885850e-16,9.981449629e+03,2.756174615e-07,-6.374492188e-19
6040,6.040000000e-09,4.134220209e-16,-4.477934350e-22,4.127885875e-16,9.981345028e+03,2.756145347e-07,-6.329856175e-19
6050,6.050000000e-09,4.134244585e-16,-4.123167212e-22,4.127880463e-16,9.981403878e+03,2.756161692e-07,-6.359998140e-19
6060,6.060000000e-09,4.134271376e-16,-3.839213894e-22,4.127884869e-16,9.981468560e+03,2.756179642e-07,-6.382667269e-19
6070,6.070000000e-09,4.134243758e-16,-2.901057673e-22,4.127885324e-16,9.981401881e+03,2.756161438e-07,-6.355532050e-19
6080,6.080000000e-09,4.134223216e-16,-3.488101040e-22,4.127883490e-16,9.981352286e+03,2.756147649e-07,-6.336237602e-19
6090,6.090000000e-09,4.134263993e-16,-3.776624768e-22,4.127881284e-16,9.981450735e+03,2.756174742e-07,-6.378932021e-19
6100,6.100000000e-09,4.134268562e-16,-3.739963994e-22,4.127882801e-16,9.981461766e+03,2.756177805e-07,-6.382020604e-19
6110,6.110000000e-09,4.134234298e-16,-3.723781848e-22,4.127882144e-16,9.981379042e+03,2.756154998e-07,-6.348430350e-19
6120,6.120000000e-09,4.134243986e-16,-3.198633179e-22,4.127881103e-16,9.981402432e+03,2.756161609e-07,-6.359684008e-19
6130,6.130000000e-09,4.134276219e-16,-2.341250600e-22,4.127880480e-16,9.981480254e+03,2.756183370e-07,-6.393398245e-19
6140,6.140000000e-09,4.134265716e-16,-1.255777837e-22,4.127882199e-16,9.981454896e+03,2.756176723e-07,-6.382261420e-19
6150,6.150000000e-09,4.134227638e-16,-1.222217652e-22,4.127880360e-16,9.981362962e+03,2.756151351e-07,-6.346056054e-19
6160,6.160000000e-09,4.134277596e-16,-1.444997440e-22,4.127879633e-16,9.981483578e+03,2.756184588e-07,-6.396517899e-19
